Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
0.105,9.113555384615388,-3.386655384615386,3.062827692307693,-0.0825630769230769,-0.0005046153846154,0.002590769230769,8.17001052631579,-3.3635000000000006,-3.675731578947369,-0.0323684210526316,-0.0273368421052632,0.0260157894736841
0.106,9.11370307692308,-3.386803076923078,3.062901538461539,-0.0825646153846154,-0.0005169230769231,0.0025661538461536,8.169974436090227,-3.363428571428572,-3.675623308270677,-0.0323624060150376,-0.0273248120300752,0.0260187969924811
0.107,9.11385076923077,-3.3869507692307703,3.062975384615385,-0.0825661538461538,-0.0005292307692308,0.0025415384615382,8.169938345864661,-3.363357142857143,-3.6755150375939856,-0.0323563909774436,-0.0273127819548873,0.0260218045112781
0.108,9.113998461538465,-3.387098461538463,3.063049230769232,-0.0825676923076923,-0.0005415384615385,0.0025169230769228,8.169902255639098,-3.363285714285715,-3.675406766917294,-0.0323503759398496,-0.0273007518796993,0.0260248120300751
0.109,9.114146153846155,-3.387246153846155,3.0631230769230777,-0.0825692307692307,-0.0005538461538462,0.0024923076923074,8.169866165413534,-3.363214285714286,-3.675298496240602,-0.0323443609022556,-0.0272887218045113,0.0260278195488721
0.11,9.114293846153847,-3.3873938461538478,3.063196923076924,-0.0825707692307692,-0.0005661538461539,0.002467692307692,8.16983007518797,-3.363142857142858,-3.6751902255639104,-0.0323383458646617,-0.0272766917293234,0.0260308270676691
0.111,9.11444153846154,-3.38754153846154,3.06327076923077,-0.0825723076923077,-0.0005784615384616,0.0024430769230767,8.169793984962407,-3.363071428571429,-3.6750819548872182,-0.0323323308270677,-0.0272646616541354,0.0260338345864661
0.112,9.114589230769232,-3.387689230769232,3.063344615384616,-0.0825738461538461,-0.0005907692307693,0.0024184615384613,8.169757894736843,-3.3630000000000004,-3.674973684210527,-0.0323263157894737,-0.0272526315789474,0.0260368421052631
0.113,9.114736923076924,-3.3878369230769243,3.063418461538462,-0.0825753846153846,-0.000603076923077,0.0023938461538459,8.169721804511278,-3.362928571428572,-3.6748654135338352,-0.0323203007518797,-0.0272406015037595,0.0260398496240601
0.114,9.114884615384618,-3.387984615384617,3.063492307692308,-0.0825769230769231,-0.0006153846153847,0.0023692307692305,8.169685714285714,-3.3628571428571434,-3.674757142857144,-0.0323142857142857,-0.0272285714285715,0.0260428571428571
0.115,9.11503230769231,-3.388132307692309,3.0635661538461547,-0.0825784615384615,-0.0006276923076924,0.0023446153846151,8.16964962406015,-3.3627857142857147,-3.674648872180452,-0.0323082706766917,-0.0272165413533835,0.0260458646616541
0.116,9.115180000000002,-3.3882800000000013,3.063640000000001,-0.08258,-0.0006400000000001,0.0023199999999997,8.169613533834587,-3.3627142857142864,-3.67454060150376,-0.0323022556390978,-0.0272045112781955,0.0260488721804511
